draw,roc_auc__isds_v1,average_precision__isds_v1,roc_auc__isds_energy_component,average_precision__isds_energy_component,roc_auc__isds_context_component,average_precision__isds_context_component,auc_diff_isds_minus_energy,auc_diff_isds_minus_context
3554,0.8979166666666667,0.7033445720945721,0.8375,0.6403900528900528,0.8791666666666667,0.7368591888739915,0.060416666666666674,0.018750000000000044
3555,0.9466666666666667,0.8745930460255806,0.815,0.7954234119263605,0.8891666666666667,0.8904218395983102,0.1316666666666667,0.057499999999999996
3556,0.98635477582846,0.9810881693397581,0.8869395711500975,0.8987196080900253,0.8801169590643275,0.85663109169236,0.09941520467836251,0.10623781676413246
3557,0.9766666666666667,0.976502632311328,0.8883333333333333,0.9194822898930078,0.925,0.9454050115901448,0.08833333333333337,0.05166666666666664
3558,0.9653979238754326,0.8452924286401794,0.8546712802768166,0.7240139549395604,0.846885813148789,0.6628020448106782,0.11072664359861595,0.11851211072664358
3559,0.9978632478632479,0.9970760233918128,0.905982905982906,0.9182482667396461,0.9273504273504274,0.905181785918501,0.09188034188034189,0.07051282051282048
3560,0.9822222222222222,0.9856275344792508,0.9355555555555556,0.9617501230018393,0.9144444444444444,0.9676419865125417,0.046666666666666634,0.06777777777777783
3561,0.9929824561403509,0.9913888888888889,0.9719298245614035,0.9768115942028985,0.9491228070175438,0.9702380952380952,0.021052631578947323,0.04385964912280704
3562,0.9416666666666667,0.7748122860255213,0.8833333333333333,0.6612433862433863,0.825,0.6646893097324131,0.05833333333333335,0.1166666666666667
3563,0.918552036199095,0.7108368837385884,0.7496229260935143,0.5533814505171686,0.8054298642533937,0.5188913570222482,0.16892911010558065,0.11312217194570129
3564,0.9310344827586207,0.7748831350722106,0.896551724137931,0.7125640674623427,0.8719211822660099,0.7769702896529714,0.03448275862068961,0.059113300492610765
3565,0.8978328173374613,0.6798690856641812,0.8188854489164087,0.5831522047092981,0.8188854489164087,0.6983750208888458,0.07894736842105265,0.07894736842105265
3566,0.925,0.6548656898656899,0.796875,0.4976143790849673,0.89375,0.5482414369256474,0.12812500000000004,0.03125
3567,0.9636363636363636,0.7840262515262516,0.9,0.6927228327228327,0.9151515151515152,0.8528463203463204,0.0636363636363636,0.048484848484848464
3568,0.9115646258503401,0.8077237404877157,0.8197278911564626,0.7251364397329854,0.9005102040816326,0.9064708651546487,0.09183673469387754,0.011054421768707523
3569,0.985663082437276,0.983158349148132,0.8578255675029869,0.8922269178367209,0.9068100358422939,0.8981961930588908,0.12783751493428908,0.07885304659498205
3570,0.9975490196078431,0.9967320261437908,1.0,1.0,0.9669117647058824,0.9329674986681906,-0.002450980392156854,0.030637254901960786
3571,0.9869565217391304,0.9887856018260252,0.8768115942028986,0.9314270467821945,0.9043478260869565,0.9359273497871505,0.11014492753623184,0.08260869565217388
3572,0.9568965517241379,0.8558374775808986,0.843103448275862,0.7549333196043723,0.9439655172413793,0.8768498460074546,0.11379310344827587,0.012931034482758563
3573,0.935,0.9219045544912546,0.87375,0.8783102057362927,0.844375,0.8625315789517134,0.06125000000000003,0.09062500000000007
3574,0.9947826086956522,0.9943217620438792,0.9339130434782609,0.9467902072214835,0.9582608695652174,0.9597459549892583,0.060869565217391286,0.03652173913043477
3575,0.8918918918918919,0.5785616670910789,0.8027027027027027,0.4444130379424497,0.7783783783783784,0.5152854988149106,0.08918918918918917,0.11351351351351346
3576,0.918918918918919,0.6914546374105197,0.8761261261261262,0.6036397161203663,0.8783783783783784,0.7016397545809312,0.0427927927927928,0.04054054054054057
3577,0.9940828402366864,0.9885883347421809,0.9437869822485208,0.9258946182023104,0.9275147928994083,0.8281413031413032,0.050295857988165604,0.06656804733727806
3578,0.9744897959183674,0.9484497645211931,0.8903061224489796,0.8171729675714028,0.8966836734693877,0.8474207469549084,0.08418367346938782,0.07780612244897966
3579,0.9276315789473685,0.7195023171416359,0.875,0.6092155801714625,0.8026315789473685,0.5407452115785448,0.052631578947368474,0.125
3580,0.96875,0.9716512174142743,0.89375,0.9302762912173668,0.909375,0.869096679618303,0.07499999999999996,0.059374999999999956
3581,0.8881118881118881,0.5369119450459163,0.6946386946386947,0.3485586844788619,0.8263403263403264,0.5817762228858485,0.19347319347319347,0.061771561771561734
3582,0.882051282051282,0.6916938811675654,0.8,0.6148255383219929,0.8653846153846154,0.9373056573056573,0.08205128205128198,0.016666666666666607
3583,0.9930555555555556,0.9866452991452991,0.96875,0.9642857142857143,0.9236111111111112,0.9212454212454212,0.02430555555555558,0.06944444444444442
3584,0.9586776859504132,0.7841797091797091,0.8622589531680441,0.6365051615051616,0.9146005509641874,0.6191240132416603,0.09641873278236912,0.0440771349862259
3585,0.9629629629629629,0.8002226395608748,0.8819444444444444,0.6679587336726804,0.8993055555555556,0.653109601750906,0.08101851851851849,0.06365740740740733
3586,0.9507389162561576,0.8755411255411255,0.9802955665024631,0.9325396825396826,0.8275862068965517,0.5726423902894491,-0.029556650246305494,0.12315270935960587
3587,0.9572368421052632,0.8462599534967956,0.8240131578947368,0.7219687956917059,0.8651315789473685,0.8251382299416973,0.13322368421052633,0.09210526315789469
3588,0.9089615931721194,0.7228461894112864,0.8108108108108109,0.6087030050161024,0.8613086770981507,0.6448479779001824,0.09815078236130859,0.04765291607396871
3589,0.9243421052631579,0.7565625020497816,0.8108552631578947,0.653314841781661,0.915296052631579,0.9058359315462923,0.11348684210526316,0.009046052631578871
3590,0.9972527472527473,0.9945054945054945,0.9560439560439561,0.9528740490278953,0.9711538461538461,0.9404017990556451,0.04120879120879117,0.026098901098901117
3591,1.0,1.0,0.9005847953216374,0.8958124245907365,0.9590643274853801,0.9448205636584394,0.09941520467836262,0.040935672514619936
3592,0.9221014492753623,0.8489615801158404,0.7989130434782609,0.7759386110079715,0.9148550724637681,0.9556651927221078,0.12318840579710144,0.007246376811594235
3593,0.93125,0.7199243841906886,0.8015625,0.5884162894533884,0.80234375,0.5231687558477419,0.12968750000000007,0.12890625
3594,0.9789473684210527,0.9654042880587504,0.8977443609022556,0.883387462165774,0.8766917293233083,0.7170178430890181,0.08120300751879705,0.10225563909774438
3595,0.9473684210526315,0.8470620131773788,0.8442105263157895,0.7637443186612162,0.9463157894736842,0.9641340993822556,0.103157894736842,0.001052631578947305
3596,0.9407894736842105,0.7392509811095338,0.7861842105263158,0.5780669026095855,0.9202302631578947,0.7572406307460655,0.1546052631578947,0.02055921052631582
3597,1.0,1.0,0.9494047619047619,0.9568173174442192,0.9732142857142857,0.9862253289473684,0.05059523809523814,0.0267857142857143
3598,0.9722222222222222,0.9462343212343214,0.9236111111111112,0.8966006216006216,0.8888888888888888,0.8613391907799803,0.04861111111111105,0.08333333333333337
3599,0.9602272727272727,0.9475810220375437,0.8835227272727273,0.8728514350848203,0.8409090909090909,0.7454016181989629,0.07670454545454541,0.11931818181818177
3600,0.9307958477508651,0.7447073758530055,0.8494809688581315,0.6716429667986761,0.8996539792387543,0.8636091932127739,0.08131487889273359,0.03114186851211076
3601,0.8927335640138409,0.6890348740564114,0.7975778546712803,0.5967572322984451,0.8313148788927336,0.6521719952348756,0.09515570934256057,0.061418685121107264
3602,0.96,0.9519539956610894,0.9326315789473684,0.926019391639809,0.8989473684210526,0.9095428616685993,0.027368421052631597,0.06105263157894736
3603,0.9655172413793104,0.966461687825895,0.8480204342273308,0.8964586597600274,0.9086845466155811,0.9392697891970883,0.11749680715197963,0.05683269476372932
3604,0.9266862170087976,0.7167610167610167,0.8299120234604106,0.5474770929105294,0.8958944281524927,0.8605781844418208,0.09677419354838701,0.030791788856304958
3605,0.8901960784313725,0.6654744128657172,0.7862745098039216,0.5512951862951864,0.8107843137254902,0.6747229284876344,0.10392156862745094,0.07941176470588229
3606,0.9192982456140351,0.8011580004028517,0.8719298245614036,0.7419972058265446,0.8807017543859649,0.8684382585910599,0.047368421052631504,0.038596491228070184
3607,0.9357142857142857,0.8560081872225888,0.8514285714285714,0.7945666969196381,0.8964285714285715,0.8433908623793005,0.0842857142857143,0.03928571428571426
3608,0.9376218323586745,0.8292779021351614,0.8499025341130604,0.7389512098816319,0.8879142300194932,0.812896767722132,0.08771929824561409,0.049707602339181256
3609,0.9809523809523809,0.9839485197572153,0.8533333333333334,0.9063626346389504,0.8990476190476191,0.8549866739117712,0.12761904761904752,0.08190476190476181
3610,0.9743589743589743,0.8532289365766874,0.8627450980392157,0.7294283116264539,0.8846153846153846,0.7112750480790778,0.11161387631975861,0.08974358974358976
3611,0.9474474474474475,0.8178996542594155,0.8423423423423423,0.699908463499606,0.786036036036036,0.6659526482831387,0.10510510510510518,0.16141141141141147
3612,0.93359375,0.7908992779880938,0.90234375,0.7393598108333015,0.88671875,0.8606119757435546,0.03125,0.046875
3613,0.9477124183006536,0.8337439857336051,0.9019607843137255,0.7892551462984898,0.9139433551198257,0.7065775660325834,0.04575163398692805,0.03376906318082784
3614,0.9541666666666667,0.8148863282686812,0.8333333333333334,0.6711586973970876,0.8760416666666667,0.689754108865564,0.12083333333333335,0.078125
3615,0.9377880184331797,0.786463359113735,0.8548387096774194,0.6999320649005523,0.8433179723502304,0.6124268027538031,0.08294930875576034,0.09447004608294929
3616,0.9566666666666667,0.778531746031746,0.8933333333333333,0.6569336219336219,0.88,0.7595847034465961,0.06333333333333335,0.07666666666666666
3617,0.9,0.3333333333333333,0.825,0.22142857142857142,0.8708333333333333,0.27777777777777773,0.07500000000000007,0.029166666666666674
3618,0.9444444444444444,0.7603960767424893,0.7863247863247863,0.6018951783756592,0.8397435897435898,0.7914677957832116,0.1581196581196581,0.10470085470085466
3619,1.0,1.0,0.9533333333333334,0.9416666666666668,0.9533333333333334,0.9408119658119659,0.046666666666666634,0.046666666666666634
3620,0.951417004048583,0.8501321886159754,0.8603238866396761,0.7667406050940351,0.9534412955465587,0.877888737360066,0.09109311740890691,-0.002024291497975672
3621,0.8650793650793651,0.6580692402069214,0.792063492063492,0.5812669844738944,0.8285714285714286,0.8011798805141991,0.07301587301587309,0.03650793650793649
3622,0.9281045751633987,0.7475400736365649,0.7826797385620915,0.624635225384682,0.8848039215686274,0.7069689054594787,0.14542483660130723,0.04330065359477131
3623,0.9624624624624625,0.839631781569346,0.8348348348348348,0.7061962728629395,0.9286786786786787,0.8983850946286448,0.1276276276276277,0.03378378378378377
3624,0.9095022624434389,0.6671128493109918,0.8076923076923077,0.53632332579701,0.8404977375565611,0.6231426692965154,0.1018099547511312,0.0690045248868778
3625,0.9705882352941176,0.7713789682539682,0.8823529411764706,0.6376573617952928,0.9522058823529411,0.6800595238095238,0.08823529411764708,0.018382352941176516
3626,0.9345454545454546,0.8497932145332231,0.8781818181818182,0.8042319669790026,0.92,0.8448108419302389,0.056363636363636394,0.014545454545454528
3627,0.8850574712643678,0.6724070183629006,0.8218390804597702,0.57042034762623,0.735632183908046,0.5073677248677249,0.06321839080459768,0.14942528735632188
3628,0.9191919191919192,0.7276041689934879,0.8686868686868687,0.6445039477178945,0.7714646464646465,0.496210232668566,0.0505050505050505,0.1477272727272727
3629,0.9344729344729344,0.8669560321416616,0.8547008547008547,0.8072812378770742,0.9017094017094017,0.8272998314753293,0.07977207977207978,0.03276353276353272
3630,0.9282051282051282,0.7124293253252529,0.9025641025641026,0.6737493500651396,0.95,0.8605025316563778,0.02564102564102566,-0.021794871794871717
3631,0.9532967032967034,0.8211142032570604,0.8379120879120879,0.6920787857339091,0.9313186813186813,0.9317248071477395,0.11538461538461542,0.02197802197802201
3632,1.0,1.0,0.855072463768116,0.9298688692773899,0.9335748792270532,0.9505665621378063,0.14492753623188404,0.06642512077294682
3633,0.9956427015250545,0.9932718185313343,0.9455337690631809,0.9340079220542705,0.9400871459694989,0.9479910340204457,0.050108932461873645,0.05555555555555558
3634,0.9922027290448343,0.9897243107769423,0.9629629629629629,0.964700677131425,0.9434697855750487,0.861102932935177,0.0292397660818714,0.04873294346978563
3635,0.9360613810741688,0.8286453828249494,0.8567774936061381,0.761148316193669,0.9143222506393862,0.767878036995684,0.07928388746803072,0.021739130434782594
3636,0.9043887147335423,0.7643677335435067,0.8369905956112853,0.7045692180354347,0.9106583072100314,0.8954944139576845,0.06739811912225702,-0.006269592476489061
3637,0.8948863636363636,0.8627692745739849,0.828125,0.8254865773453411,0.8778409090909091,0.806573840137076,0.06676136363636365,0.017045454545454586
3638,0.9032258064516129,0.7351221413605314,0.8193548387096774,0.6448046810430711,0.7967741935483871,0.780120408624245,0.08387096774193548,0.1064516129032258
3639,0.9692307692307692,0.9667643876330728,0.8707692307692307,0.9027506375319904,0.9153846153846154,0.9396158891382342,0.09846153846153849,0.05384615384615388
3640,0.9908045977011494,0.9838235294117648,0.9310344827586207,0.9202716610762588,0.9149425287356322,0.8075646533063413,0.05977011494252871,0.07586206896551717
3641,0.99,0.9867685144233131,0.906,0.9154092115315026,0.93,0.9318679202065633,0.08399999999999996,0.05999999999999994
3642,0.9917582417582418,0.9905346904427172,0.8983516483516484,0.918899601073248,0.9443681318681318,0.9446989499552303,0.09340659340659341,0.047390109890109944
3643,0.9511111111111111,0.8148863282686812,0.8933333333333333,0.7374690886455593,0.8833333333333333,0.8127793339558046,0.05777777777777782,0.06777777777777783
3644,0.8858560794044665,0.620152283613822,0.794044665012407,0.5254250023480792,0.9156327543424317,0.880205307513,0.09181141439205953,-0.02977667493796521
3645,0.8785714285714286,0.49747023809523805,0.7535714285714286,0.3469223484848485,0.7857142857142857,0.39282224107591757,0.125,0.09285714285714286
3646,0.9607609988109393,0.8922070137729683,0.8573127229488704,0.8272881633667875,0.9328180737217598,0.859549635511547,0.10344827586206895,0.027942925089179504
3647,0.9393939393939394,0.8083659875219977,0.8948306595365418,0.7450200813977905,0.8360071301247772,0.7897960055080797,0.04456327985739761,0.10338680926916222
3648,0.9559386973180076,0.9337476160941072,0.9137931034482759,0.8733191868208015,0.9137931034482759,0.8394100930428161,0.04214559386973171,0.04214559386973171
3649,0.8787878787878788,0.4577380952380952,0.803030303030303,0.3413614163614163,0.8661616161616161,0.719047619047619,0.0757575757575758,0.012626262626262652
3650,0.9645748987854251,0.8764910214211052,0.7894736842105263,0.7368891631335386,0.8593117408906883,0.8210195518504109,0.1751012145748988,0.10526315789473684
3651,0.9064327485380117,0.7516741201042056,0.8109161793372319,0.6944619787523306,0.9307992202729045,0.7866951231395557,0.09551656920077978,-0.024366471734892814
3652,0.9906759906759907,0.9787545787545788,0.9347319347319347,0.8958380699760011,0.9300699300699301,0.8462240444977017,0.05594405594405594,0.06060606060606055
3653,0.9052287581699346,0.583984533984534,0.7581699346405228,0.3948577747597355,0.8333333333333334,0.5351372030293599,0.1470588235294118,0.07189542483660127
3654,0.905241935483871,0.710993355638917,0.8125,0.6158003245464546,0.8397177419354839,0.6212149615090792,0.092741935483871,0.06552419354838712
3655,1.0,1.0,0.8823529411764706,0.8972661613665074,0.9819004524886877,0.9617040004856432,0.11764705882352944,0.018099547511312264
3656,0.9365079365079365,0.7196969696969696,0.8650793650793651,0.6195165945165946,0.9107142857142857,0.8693121693121694,0.0714285714285714,0.025793650793650813
3657,0.9137931034482759,0.7283265345765346,0.8146551724137931,0.6275276989092777,0.875,0.7335170485876131,0.09913793103448276,0.03879310344827591
3658,0.9564393939393939,0.8258069598530124,0.8446969696969697,0.7167491974936828,0.8693181818181818,0.8575066556795132,0.1117424242424242,0.08712121212121215
3659,0.9880952380952381,0.97906162464986,0.919047619047619,0.8838229391373408,0.9642857142857143,0.9332105040928571,0.06904761904761914,0.023809523809523836
3660,0.9674329501915708,0.9484876406703032,0.8812260536398467,0.8786751131565373,0.8457854406130269,0.812597091505554,0.08620689655172409,0.12164750957854398
3661,1.0,1.0,0.9484126984126984,0.9166666666666666,0.9285714285714286,0.8609295570079883,0.051587301587301626,0.0714285714285714
3662,0.9116809116809117,0.7107010600147855,0.7877492877492878,0.5790400919369793,0.8269230769230769,0.5763809451523981,0.12393162393162394,0.08475783475783483
3663,0.8583333333333333,0.6037695248221564,0.7041666666666667,0.47137590188337253,0.8364583333333333,0.6237794899505981,0.15416666666666656,0.021874999999999978
3664,0.921875,0.55995670995671,0.84375,0.40140415140415137,0.921875,0.8015873015873015,0.078125,0.0
3665,0.9120234604105572,0.653503441003441,0.7976539589442815,0.4915959857136327,0.8651026392961877,0.6737757942092307,0.11436950146627567,0.04692082111436946
3666,0.9709821428571429,0.9521590582083035,0.8727678571428571,0.8651998863205761,0.8337053571428571,0.7139621082105226,0.09821428571428581,0.1372767857142858
3667,0.9808429118773946,0.9689432595650346,0.9291187739463601,0.9142092704528204,0.9482758620689655,0.9522928849902534,0.051724137931034475,0.03256704980842906
3668,0.9926108374384236,0.992447277477004,0.895320197044335,0.9260147950208262,0.9322660098522167,0.9235148471723682,0.09729064039408863,0.06034482758620685
3669,0.9081885856079405,0.676164276899571,0.8238213399503722,0.5826678607042979,0.9193548387096774,0.7632827140180082,0.08436724565756826,-0.011166253101736912
3670,0.9266666666666666,0.8501852261969006,0.8433333333333334,0.7888418676626845,0.8733333333333333,0.9227057240360259,0.08333333333333326,0.053333333333333344
3671,0.9935897435897436,0.9907216297825173,0.9123931623931624,0.9145770058628481,0.9433760683760684,0.815980436279826,0.08119658119658124,0.05021367521367526
3672,0.9627192982456141,0.7943465711848066,0.9078947368421053,0.6954147704147705,0.9035087719298246,0.7705701218859115,0.054824561403508776,0.05921052631578949
3673,0.9527777777777777,0.7488736263736264,0.8027777777777778,0.5431899350649351,0.8458333333333333,0.5005490832696715,0.1499999999999999,0.1069444444444444
3674,0.8863157894736842,0.7389316248674311,0.7621052631578947,0.6426795975272429,0.8389473684210527,0.7799238730644548,0.12421052631578944,0.047368421052631504
3675,0.956221198156682,0.8135686850497775,0.8502304147465438,0.7017826448761323,0.9124423963133641,0.8710541810884581,0.10599078341013823,0.04377880184331795
3676,0.9042145593869731,0.7755873822902808,0.8467432950191571,0.720642475867495,0.8582375478927203,0.7319825990126869,0.05747126436781602,0.04597701149425282
3677,0.9096774193548387,0.7381477200130451,0.7935483870967742,0.6088704963991005,0.889247311827957,0.8289920213745763,0.11612903225806448,0.02043010752688168
3678,0.904891304347826,0.7617134476716834,0.7948369565217391,0.6718463022165903,0.8817934782608695,0.8213545097272718,0.11005434782608692,0.02309782608695654
3679,1.0,1.0,0.8947368421052632,0.9234003170217342,0.9368421052631579,0.9274077876570951,0.10526315789473684,0.06315789473684208
3680,1.0,1.0,0.963718820861678,0.9732582688247714,0.981859410430839,0.9796762657632223,0.03628117913832196,0.01814058956916098
3681,0.9582309582309583,0.781021251475797,0.85995085995086,0.6477203799784444,0.8022113022113022,0.4449180286797842,0.09828009828009832,0.15601965601965606
3682,0.9955357142857143,0.9924172794117647,0.9241071428571429,0.9155865147783251,0.9140625,0.8640847693972694,0.0714285714285714,0.0814732142857143
3683,0.9872159090909091,0.9829347826086956,0.8849431818181818,0.9017122302919517,0.8508522727272727,0.7930366579332738,0.10227272727272729,0.13636363636363635
3684,0.9357277882797732,0.8599003864107277,0.8676748582230623,0.8101869798343664,0.9328922495274102,0.9694324421640111,0.06805293005671087,0.002835538752362976
3685,0.9857142857142858,0.9806767306767307,0.8662337662337662,0.8808187736692116,0.8,0.6049303872124091,0.11948051948051952,0.18571428571428572
3686,0.9276315789473685,0.7951467222509422,0.8552631578947368,0.691940041561629,0.8526315789473684,0.8068808540805354,0.07236842105263164,0.07500000000000007
3687,0.9243421052631579,0.7135518351710808,0.8470394736842105,0.611211649958453,0.8766447368421053,0.7924684993913569,0.07730263157894735,0.047697368421052544
3688,0.9176470588235294,0.7376657226502428,0.7764705882352941,0.6080545495071925,0.884313725490196,0.8220716234433679,0.14117647058823524,0.033333333333333326
3689,0.9500674763832658,0.8233584178045074,0.8623481781376519,0.7079959582317678,0.8596491228070176,0.7045967817206404,0.08771929824561397,0.09041835357624828
3690,0.9671717171717171,0.8795327254995868,0.8800505050505051,0.8036235706086231,0.9501262626262627,0.9604439866105908,0.08712121212121204,0.017045454545454475
3691,0.9638888888888889,0.7758444333444334,0.9194444444444444,0.6677380952380951,0.9638888888888889,0.7896031746031745,0.04444444444444451,0.0
3692,0.9954648526077098,0.9955679241393528,0.9433106575963719,0.9581154477706202,0.9308390022675737,0.9391889448713793,0.05215419501133789,0.06462585034013613
3693,0.9120879120879121,0.6727661227661229,0.7714285714285715,0.5355326046502517,0.7824175824175824,0.47649089542238365,0.1406593406593406,0.12967032967032965
3694,0.9964912280701754,0.9945983379501385,0.9333333333333333,0.9335919778807183,0.9201754385964912,0.9223163171085608,0.06315789473684208,0.07631578947368423
3695,0.9727272727272728,0.9740538124460468,0.9431818181818182,0.9552673200524744,0.9136363636363637,0.833411733291122,0.02954545454545454,0.05909090909090908
3696,0.9571428571428572,0.9438299800885612,0.9267857142857143,0.9207231476253215,0.8875,0.8937903430853901,0.03035714285714286,0.06964285714285723
3697,0.9333333333333333,0.7258180708180708,0.8633333333333333,0.6486402677781988,0.895,0.7586614774114774,0.07000000000000006,0.03833333333333333
3698,0.9547413793103449,0.8311797668705564,0.8620689655172413,0.7312011086421542,0.9137931034482759,0.8964616113053613,0.09267241379310354,0.04094827586206895
3699,0.9623655913978495,0.8501609298758422,0.8351254480286738,0.7379821727587945,0.9193548387096774,0.9096200522031724,0.12724014336917566,0.043010752688172116
3700,0.9866666666666667,0.9759432234432235,0.9226666666666666,0.900547723068007,0.9533333333333334,0.9344005847953217,0.06400000000000006,0.033333333333333326
3701,0.9253333333333333,0.8709730114414419,0.8306666666666667,0.8105496402741899,0.92,0.941427073365885,0.09466666666666668,0.005333333333333301
3702,0.9450800915331807,0.9306445910018503,0.9176201372997712,0.9146018102531872,0.851258581235698,0.8999191935308088,0.027459954233409523,0.09382151029748276
3703,1.0,1.0,0.9323671497584541,0.9277263523544796,0.9855072463768116,0.9885964912280701,0.06763285024154586,0.01449275362318836
3704,0.9288793103448276,0.7888772943387882,0.8512931034482759,0.721001543981904,0.9116379310344828,0.7898621155414633,0.07758620689655171,0.017241379310344862
3705,0.9120879120879121,0.6671128493109918,0.7978021978021979,0.508214933435224,0.8516483516483516,0.6994657877865061,0.11428571428571421,0.06043956043956045
3706,0.9305210918114144,0.7576355833708774,0.8858560794044665,0.685967024428563,0.8796526054590571,0.7352019471756314,0.04466501240694787,0.0508684863523573
3707,0.9204545454545454,0.7739742290481715,0.8267045454545454,0.6862720758505041,0.8948863636363636,0.8756823110106159,0.09375,0.025568181818181768
3708,0.9142857142857143,0.7514630652899117,0.861904761904762,0.6572595044860564,0.7785714285714286,0.6010356674096232,0.052380952380952306,0.13571428571428568
3709,0.9797979797979798,0.9744681727675278,0.9107744107744108,0.9250007849498177,0.9090909090909091,0.8868833716185598,0.06902356902356899,0.07070707070707072
3710,0.9714285714285714,0.8268028979567442,0.8857142857142857,0.7047795116760635,0.8681318681318682,0.5720724175001591,0.08571428571428574,0.10329670329670326
3711,0.9871794871794872,0.9749582289055974,0.8461538461538461,0.8289058122032775,0.8390313390313391,0.7188340234868013,0.14102564102564108,0.14814814814814814
3712,0.9318181818181818,0.816207590931376,0.8606060606060606,0.7473001784054615,0.8515151515151516,0.647274806637947,0.07121212121212117,0.08030303030303021
3713,0.9375,0.7908992779880938,0.875,0.7184743710237131,0.8455882352941176,0.6757556600951357,0.0625,0.09191176470588236
3714,0.8968253968253969,0.4971088435374149,0.8452380952380952,0.41658163265306125,0.9007936507936508,0.8319727891156463,0.051587301587301626,-0.003968253968253954
3715,0.9777777777777777,0.9107142857142857,0.9333333333333333,0.8257575757575758,0.9166666666666666,0.7592592592592592,0.0444444444444444,0.061111111111111116
3716,0.9044444444444445,0.7017493617493618,0.8311111111111111,0.630435492200198,0.9033333333333333,0.8849442948355991,0.07333333333333336,0.0011111111111111738
3717,0.9948979591836735,0.9931869717584002,0.8605442176870748,0.8790027346971178,0.9285714285714286,0.820091423220951,0.13435374149659873,0.06632653061224492
3718,0.9020979020979021,0.7728295136276198,0.7645687645687645,0.6704957078041258,0.8607226107226107,0.7728522762812786,0.13752913752913754,0.04137529137529139
3719,0.8914473684210527,0.6371577216643007,0.8141447368421053,0.5528961663336662,0.84375,0.5671043686668686,0.07730263157894735,0.047697368421052655
3720,0.975,0.9692377439388308,0.925,0.9304392738903609,0.9097222222222222,0.9146044286661213,0.04999999999999993,0.06527777777777777
3721,0.9035947712418301,0.6718793230990462,0.8055555555555556,0.5820322949704626,0.886437908496732,0.7785232591829294,0.0980392156862745,0.01715686274509809
3722,0.9711111111111111,0.9619952659426344,0.9644444444444444,0.9550797740748721,0.8988888888888888,0.8895634514932761,0.00666666666666671,0.0722222222222223
3723,0.989648033126294,0.9880352034487374,0.9358178053830227,0.9499516171305347,0.9202898550724637,0.9194813636008218,0.053830227743271286,0.06935817805383027
3724,0.8936936936936937,0.6599423845076019,0.8324324324324325,0.5844164381921819,0.8558558558558559,0.6659513199219081,0.06126126126126119,0.037837837837837784
3725,0.9484848484848485,0.836691565957113,0.8181818181818182,0.7218865684724008,0.8909090909090909,0.7204857707873136,0.13030303030303025,0.05757575757575761
3726,0.9074333800841514,0.7683028122751759,0.7769985974754559,0.6708826636403017,0.8506311360448808,0.8495199304143447,0.13043478260869557,0.05680224403927059
3727,0.9962121212121212,0.9930555555555556,0.8977272727272727,0.8840584620945152,0.9176136363636364,0.7986107315886728,0.09848484848484851,0.07859848484848486
3728,0.9230769230769231,0.8640370538330905,0.8236074270557029,0.8098846834812613,0.873342175066313,0.9325842654927474,0.09946949602122024,0.049734748010610175
3729,0.9329501915708812,0.8149026292237581,0.8831417624521073,0.7597875185737505,0.8984674329501916,0.9251098586083106,0.04980842911877392,0.03448275862068961
3730,1.0,1.0,0.9799107142857143,0.9775,0.9397321428571429,0.9130239552114553,0.0200892857142857,0.060267857142857095
3731,0.9447415329768271,0.8116102421829976,0.8413547237076648,0.6875900665465409,0.8511586452762924,0.7065683406233008,0.10338680926916222,0.09358288770053469
3732,0.9821428571428571,0.9654761904761905,0.9464285714285714,0.9164724164724166,0.8675595238095238,0.6914997927146266,0.0357142857142857,0.11458333333333326
3733,0.9819004524886877,0.9540997464074388,0.8597285067873304,0.7967998253631738,0.8755656108597285,0.7547284731575504,0.12217194570135737,0.10633484162895923
3734,0.9351851851851852,0.8149026292237581,0.8685185185185185,0.7432797892942821,0.9111111111111111,0.8717312522868079,0.06666666666666676,0.024074074074074137
3735,0.9646464646464646,0.8080657768157767,0.9368686868686869,0.7476724664224664,0.9583333333333334,0.7594618344618344,0.02777777777777779,0.0063131313131312705
3736,0.9264367816091954,0.7806388835336204,0.8666666666666667,0.7104421916805818,0.896551724137931,0.7391087347265838,0.05977011494252871,0.029885057471264354
3737,0.9396551724137931,0.7748122860255213,0.8879310344827587,0.7097756410256411,0.8994252873563219,0.8823234635734636,0.051724137931034475,0.04022988505747127
3738,0.8833333333333333,0.6812687495253285,0.8041666666666667,0.5837941644222351,0.8729166666666667,0.787893160653416,0.07916666666666661,0.01041666666666663
3739,0.9511784511784511,0.8296386801288762,0.8855218855218855,0.7428198990842011,0.9023569023569024,0.8576189230479021,0.06565656565656564,0.048821548821548766
3740,0.9077733860342556,0.7617134476716834,0.7681159420289855,0.6565503889559218,0.8596837944664032,0.7633096029566271,0.13965744400527014,0.04808959156785242
3741,0.9904761904761905,0.9837301587301587,0.8698412698412699,0.870448016939245,0.823015873015873,0.601461074428045,0.12063492063492065,0.16746031746031753
3742,0.8996212121212122,0.5526538276538276,0.7556818181818182,0.4211362805991962,0.8390151515151515,0.4915735001034456,0.14393939393939392,0.06060606060606066
3743,0.9642857142857143,0.9519539956610894,0.9060150375939849,0.9064331482614032,0.8637218045112782,0.8809491984835235,0.05827067669172936,0.10056390977443608
3744,0.9333333333333333,0.7379019129019129,0.9288888888888889,0.7151114317780984,0.8777777777777778,0.8433641975308643,0.004444444444444473,0.05555555555555558
